Path,Name,N_Tracks
data/midi-classic-music/midiclassics/Bach/Bwv001- 400 Chorales/041500b_.mid,041500b_.mid,4.0
data/midi-classic-music/midiclassics/Bach/Bwv001- 400 Chorales/041600b_.mid,041600b_.mid,4.0
data/midi-classic-music/midiclassics/Bach/Bwv001- 400 Chorales/041700b_.mid,041700b_.mid,4.0
data/midi-classic-music/midiclassics/Bach/Bwv001- 400 Chorales/041800b_.mid,041800b_.mid,4.0
data/midi-classic-music/midiclassics/Bach/Bwv001- 400 Chorales/041900b_.mid,041900b_.mid,4.0
data/midi-classic-music/midiclassics/Bach/Bwv001- 400 Chorales/042000b_.mid,042000b_.mid,4.0
data/midi-classic-music/midiclassics/Bach/Bwv001- 400 Chorales/042100b_.mid,042100b_.mid,4.0
data/midi-classic-music/midiclassics/Bach/Bwv001- 400 Chorales/042200b_.mid,042200b_.mid,4.0
data/midi-classic-music/midiclassics/Bach/Bwv001- 400 Chorales/042300b_.mid,042300b_.mid,4.0
data/midi-classic-music/midiclassics/Bach/Bwv001- 400 Chorales/042400b_.mid,042400b_.mid,4.0
data/midi-classic-music/midiclassics/Bach/Bwv001- 400 Chorales/042500b_.mid,042500b_.mid,4.0
data/midi-classic-music/midiclassics/Bach/Bwv001- 400 Chorales/042600b_.mid,042600b_.mid,4.0
data/midi-classic-music/midiclassics/Bach/Bwv001- 400 Chorales/042700b_.mid,042700b_.mid,4.0
data/midi-classic-music/midiclassics/Bach/Bwv001- 400 Chorales/042800b_.mid,042800b_.mid,4.0
data/midi-classic-music/midiclassics/Bach/Bwv001- 400 Chorales/042900b_.mid,042900b_.mid,4.0
data/midi-classic-music/midiclassics/Bach/Bwv001- 400 Chorales/043000b_.mid,043000b_.mid,4.0
data/midi-classic-music/midiclassics/Bach/Bwv001- 400 Chorales/043100b_.mid,043100b_.mid,4.0
data/midi-classic-music/midiclassics/Bach/Bwv001- 400 Chorales/043200b_.mid,043200b_.mid,4.0
data/midi-classic-music/midiclassics/Bach/Bwv001- 400 Chorales/043300b_.mid,043300b_.mid,4.0
data/midi-classic-music/midiclassics/Bach/Bwv001- 400 Chorales/043400b_.mid,043400b_.mid,4.0
data/midi-classic-music/midiclassics/Bach/Bwv001- 400 Chorales/043500b_.mid,043500b_.mid,4.0
data/midi-classic-music/midiclassics/Bach/Bwv001- 400 Chorales/043600b_.mid,043600b_.mid,4.0
data/midi-classic-music/midiclassics/Bach/Bwv001- 400 Chorales/043700b_.mid,043700b_.mid,4.0
data/midi-classic-music/midiclassics/Bach/Bwv001- 400 Chorales/043800b_.mid,043800b_.mid,4.0
data/midi-classic-music/midiclassics/Bach/Bwv001- 400 Chorales/051000b_.mid,051000b_.mid,4.0
data/midi-classic-music/midiclassics/Bach/Bwv001- 400 Chorales/060600b_.mid,060600b_.mid,4.0
data/midi-classic-music/midiclassics/Bach/Bwv001- 400 Chorales/060800b_ .mid,060800b_ .mid,4.0
data/midi-classic-music/midiclassics/Bach/Bwv001- 400 Chorales/060800qt .mid,060800qt .mid,5.0
data/midi-classic-music/midiclassics/Bach/Bwv001- 400 Chorales/064200b_.mid,064200b_.mid,4.0
data/midi-classic-music/midiclassics/Bach/Bwv001- 400 Chorales/064500b_.mid,064500b_.mid,5.0
data/midi-classic-music/midiclassics/Bach/Bwv001- 400 Chorales/064600b_.mid,064600b_.mid,3.0
data/midi-classic-music/midiclassics/Bach/Bwv001- 400 Chorales/064700b_.mid,064700b_.mid,4.0
data/midi-classic-music/midiclassics/Bach/Bwv001- 400 Chorales/064800b_.mid,064800b_.mid,4.0
data/midi-classic-music/midiclassics/Bach/Bwv001- 400 Chorales/064900b_.mid,064900b_.mid,3.0
data/midi-classic-music/midiclassics/Bach/Bwv001- 400 Chorales/065000b_.mid,065000b_.mid,4.0
data/midi-classic-music/midiclassics/Bach/Bwv001- 400 Chorales/065100b_.mid,065100b_.mid,7.0
data/midi-classic-music/midiclassics/Bach/Bwv001- 400 Chorales/065200b_.mid,065200b_.mid,5.0
data/midi-classic-music/midiclassics/Bach/Bwv001- 400 Chorales/065300b_.mid,065300b_.mid,5.0
data/midi-classic-music/midiclassics/Bach/Bwv001- 400 Chorales/065400b_.mid,065400b_.mid,5.0
data/midi-classic-music/midiclassics/Bach/Bwv001- 400 Chorales/065500b_.mid,065500b_.mid,6.0
data/midi-classic-music/midiclassics/Bach/Bwv001- 400 Chorales/065600b_.mid,065600b_.mid,6.0
data/midi-classic-music/midiclassics/Bach/Bwv001- 400 Chorales/065700b_.mid,065700b_.mid,5.0
data/midi-classic-music/midiclassics/Bach/Bwv001- 400 Chorales/065800b_.mid,065800b_.mid,5.0
data/midi-classic-music/midiclassics/Bach/Bwv001- 400 Chorales/065900b_.mid,065900b_.mid,4.0
data/midi-classic-music/midiclassics/Bach/Bwv001- 400 Chorales/066000b_.mid,066000b_.mid,4.0
data/midi-classic-music/midiclassics/Bach/Bwv001- 400 Chorales/066100b_.mid,066100b_.mid,5.0
data/midi-classic-music/midiclassics/Bach/Bwv001- 400 Chorales/066200b_.mid,066200b_.mid,5.0
data/midi-classic-music/midiclassics/Bach/Bwv001- 400 Chorales/066300b_.mid,066300b_.mid,5.0
data/midi-classic-music/midiclassics/Bach/Bwv001- 400 Chorales/066400b_.mid,066400b_.mid,4.0
data/midi-classic-music/midiclassics/Bach/Bwv001- 400 Chorales/066500b_.mid,066500b_.mid,8.0
data/midi-classic-music/midiclassics/Bach/Bwv001- 400 Chorales/066600b_.mid,066600b_.mid,5.0
data/midi-classic-music/midiclassics/Bach/Bwv001- 400 Chorales/066700b_.mid,066700b_.mid,7.0
data/midi-classic-music/midiclassics/Bach/Bwv001- 400 Chorales/066800b_.mid,066800b_.mid,5.0
data/midi-classic-music/midiclassics/Bach/Bwv001- 400 Chorales/066800com.mid,066800com.mid,5.0
data/midi-classic-music/midiclassics/Bach/Bwv001- 400 Chorales/069000b_.mid,069000b_.mid,5.0
data/midi-classic-music/midiclassics/Bach/Bwv001- 400 Chorales/069100b_.mid,069100b_.mid,3.0
data/midi-classic-music/midiclassics/Bach/Bwv001- 400 Chorales/069100orn.mid,069100orn.mid,4.0
data/midi-classic-music/midiclassics/Bach/Bwv001- 400 Chorales/069400b_.mid,069400b_.mid,5.0
data/midi-classic-music/midiclassics/Bach/Bwv001- 400 Chorales/070000b_.mid,070000b_.mid,5.0
data/midi-classic-music/midiclassics/Bach/Bwv001- 400 Chorales/070100b_.mid,070100b_.mid,3.0
data/midi-classic-music/midiclassics/Bach/Bwv001- 400 Chorales/073300b_.mid,073300b_.mid,5.0
data/midi-classic-music/midiclassics/Bach/Bwv001- 400 Chorales/073800b_.mid,073800b_.mid,5.0
data/midi-classic-music/midiclassics/Bach/Bwv001- 400 Chorales/076901b_.mid,076901b_.mid,3.0
data/midi-classic-music/midiclassics/Bach/Bwv001- 400 Chorales/076902b_.mid,076902b_.mid,3.0
data/midi-classic-music/midiclassics/Bach/Bwv001- 400 Chorales/076903b_.mid,076903b_.mid,4.0
data/midi-classic-music/midiclassics/Bach/Bwv001- 400 Chorales/076904b_.mid,076904b_.mid,4.0
data/midi-classic-music/midiclassics/Bach/Bwv001- 400 Chorales/076905b_.mid,076905b_.mid,5.0
data/midi-classic-music/midiclassics/Bach/Bwv001- 400 Chorales/109100b_.mid,109100b_.mid,4.0
data/midi-classic-music/midiclassics/Bach/Bwv001- 400 Chorales/Bwv001.6.mid,Bwv001.6.mid,7.0
data/midi-classic-music/midiclassics/Bach/Bwv001- 400 Chorales/Bwv001.mid,Bwv001.mid,8.0
data/midi-classic-music/midiclassics/Bach/Bwv001- 400 Chorales/Bwv002.6.mid,Bwv002.6.mid,4.0
data/midi-classic-music/midiclassics/Bach/Bwv001- 400 Chorales/Bwv003.6.mid,Bwv003.6.mid,4.0
data/midi-classic-music/midiclassics/Bach/Bwv001- 400 Chorales/Bwv003.6v.mid,Bwv003.6v.mid,4.0
data/midi-classic-music/midiclassics/Bach/Bwv001- 400 Chorales/Bwv004.8.mid,Bwv004.8.mid,4.0
data/midi-classic-music/midiclassics/Bach/Bwv001- 400 Chorales/Bwv004.8v.mid,Bwv004.8v.mid,4.0
data/midi-classic-music/midiclassics/Bach/Bwv001- 400 Chorales/Bwv005.7.mid,Bwv005.7.mid,4.0
data/midi-classic-music/midiclassics/Bach/Bwv001- 400 Chorales/Bwv006.3.mid,Bwv006.3.mid,3.0
data/midi-classic-music/midiclassics/Bach/Bwv001- 400 Chorales/Bwv006.6.mid,Bwv006.6.mid,4.0
data/midi-classic-music/midiclassics/Bach/Bwv001- 400 Chorales/Bwv007.7.mid,Bwv007.7.mid,4.0
data/midi-classic-music/midiclassics/Bach/Bwv001- 400 Chorales/Bwv008.6.mid,Bwv008.6.mid,5.0
data/midi-classic-music/midiclassics/Bach/Bwv001- 400 Chorales/Bwv009.7.mid,Bwv009.7.mid,4.0
data/midi-classic-music/midiclassics/Bach/Bwv001- 400 Chorales/Bwv010.7.mid,Bwv010.7.mid,4.0
data/midi-classic-music/midiclassics/Bach/Bwv001- 400 Chorales/Bwv011.6.mid,Bwv011.6.mid,5.0
data/midi-classic-music/midiclassics/Bach/Bwv001- 400 Chorales/Bwv012.7.mid,Bwv012.7.mid,5.0
data/midi-classic-music/midiclassics/Bach/Bwv001- 400 Chorales/Bwv013.6.mid,Bwv013.6.mid,5.0
data/midi-classic-music/midiclassics/Bach/Bwv001- 400 Chorales/Bwv014.5.mid,Bwv014.5.mid,4.0
data/midi-classic-music/midiclassics/Bach/Bwv001- 400 Chorales/Bwv016.6.mid,Bwv016.6.mid,4.0
data/midi-classic-music/midiclassics/Bach/Bwv001- 400 Chorales/Bwv017.7.mid,Bwv017.7.mid,4.0
data/midi-classic-music/midiclassics/Bach/Bwv001- 400 Chorales/Bwv018.5.mid,Bwv018.5.mid,4.0
data/midi-classic-music/midiclassics/Bach/Bwv001- 400 Chorales/Bwv018a.5.mid,Bwv018a.5.mid,4.0
data/midi-classic-music/midiclassics/Bach/Bwv001- 400 Chorales/Bwv019.7.mid,Bwv019.7.mid,7.0
data/midi-classic-music/midiclassics/Bach/Bwv001- 400 Chorales/Bwv019.7ch.mid,Bwv019.7ch.mid,4.0
data/midi-classic-music/midiclassics/Bach/Bwv001- 400 Chorales/Bwv020.11.mid,Bwv020.11.mid,4.0
data/midi-classic-music/midiclassics/Bach/Bwv001- 400 Chorales/Bwv020.7.mid,Bwv020.7.mid,4.0
data/midi-classic-music/midiclassics/Bach/Bwv001- 400 Chorales/Bwv024.6.mid,Bwv024.6.mid,8.0
data/midi-classic-music/midiclassics/Bach/Bwv001- 400 Chorales/Bwv024.6s.mid,Bwv024.6s.mid,4.0
data/midi-classic-music/midiclassics/Bach/Bwv001- 400 Chorales/Bwv025.6.mid,Bwv025.6.mid,4.0
data/midi-classic-music/midiclassics/Bach/Bwv001- 400 Chorales/Bwv025.6v1.mid,Bwv025.6v1.mid,4.0
data/midi-classic-music/midiclassics/Bach/Bwv001- 400 Chorales/Bwv025.6v2.mid,Bwv025.6v2.mid,4.0
data/midi-classic-music/midiclassics/Bach/Bwv001- 400 Chorales/Bwv026.6.mid,Bwv026.6.mid,5.0
data/midi-classic-music/midiclassics/Bach/Bwv001- 400 Chorales/Bwv027.6.mid,Bwv027.6.mid,4.0
data/midi-classic-music/midiclassics/Bach/Bwv001- 400 Chorales/Bwv028.6.mid,Bwv028.6.mid,4.0
data/midi-classic-music/midiclassics/Bach/Bwv001- 400 Chorales/Bwv029.8.mid,Bwv029.8.mid,8.0
data/midi-classic-music/midiclassics/Bach/Bwv001- 400 Chorales/Bwv029.8ch.mid,Bwv029.8ch.mid,4.0
data/midi-classic-music/midiclassics/Bach/Bwv001- 400 Chorales/Bwv030.6.mid,Bwv030.6.mid,5.0
data/midi-classic-music/midiclassics/Bach/Bwv001- 400 Chorales/Bwv030.6v.mid,Bwv030.6v.mid,5.0
data/midi-classic-music/midiclassics/Bach/Bwv001- 400 Chorales/Bwv031.9.mid,Bwv031.9.mid,5.0
data/midi-classic-music/midiclassics/Bach/Bwv001- 400 Chorales/Bwv032.6.mid,Bwv032.6.mid,4.0
data/midi-classic-music/midiclassics/Bach/Bwv001- 400 Chorales/Bwv033.6.mid,Bwv033.6.mid,5.0
data/midi-classic-music/midiclassics/Bach/Bwv001- 400 Chorales/Bwv036(2).4.mid,Bwv036(2).4.mid,4.0
data/midi-classic-music/midiclassics/Bach/Bwv001- 400 Chorales/Bwv036(2).8.mid,Bwv036(2).8.mid,4.0
data/midi-classic-music/midiclassics/Bach/Bwv1066-1069 Orchestral Suites/Bwv1066 Orchestral Suite n1 1mov.mid,Bwv1066 Orchestral Suite n1 1mov.mid,8.0
data/midi-classic-music/midiclassics/Bach/Bwv1066-1069 Orchestral Suites/Bwv1066 Orchestral Suite n1 2mov.mid,Bwv1066 Orchestral Suite n1 2mov.mid,8.0
data/midi-classic-music/midiclassics/Bach/Bwv1066-1069 Orchestral Suites/Bwv1066 Orchestral Suite n1 3mov.mid,Bwv1066 Orchestral Suite n1 3mov.mid,8.0
data/midi-classic-music/midiclassics/Bach/Bwv1066-1069 Orchestral Suites/Bwv1066 Orchestral Suite n1 4mov.mid,Bwv1066 Orchestral Suite n1 4mov.mid,8.0
data/midi-classic-music/midiclassics/Bach/Bwv1066-1069 Orchestral Suites/Bwv1066 Orchestral Suite n1 5mov.mid,Bwv1066 Orchestral Suite n1 5mov.mid,8.0
data/midi-classic-music/midiclassics/Bach/Bwv1066-1069 Orchestral Suites/Bwv1066 Orchestral Suite n1 6mov.mid,Bwv1066 Orchestral Suite n1 6mov.mid,8.0
data/midi-classic-music/midiclassics/Bach/Bwv1066-1069 Orchestral Suites/Bwv1066 Orchestral Suite n1 7mov.mid,Bwv1066 Orchestral Suite n1 7mov.mid,8.0
data/midi-classic-music/midiclassics/Bach/Bwv1066-1069 Orchestral Suites/Bwv1067 Orchestral Suite n2 1mov.mid,Bwv1067 Orchestral Suite n2 1mov.mid,6.0
data/midi-classic-music/midiclassics/Bach/Bwv1066-1069 Orchestral Suites/Bwv1067 Orchestral Suite n2 2mov.mid,Bwv1067 Orchestral Suite n2 2mov.mid,6.0
data/midi-classic-music/midiclassics/Bach/Bwv1066-1069 Orchestral Suites/Bwv1067 Orchestral Suite n2 3mov.mid,Bwv1067 Orchestral Suite n2 3mov.mid,6.0
data/midi-classic-music/midiclassics/Bach/Bwv1066-1069 Orchestral Suites/Bwv1067 Orchestral Suite n2 4mov.mid,Bwv1067 Orchestral Suite n2 4mov.mid,6.0
data/midi-classic-music/midiclassics/Bach/Bwv1066-1069 Orchestral Suites/Bwv1067 Orchestral Suite n2 5mov.mid,Bwv1067 Orchestral Suite n2 5mov.mid,6.0
data/midi-classic-music/midiclassics/Bach/Bwv1066-1069 Orchestral Suites/Bwv1067 Orchestral Suite n2 6mov.mid,Bwv1067 Orchestral Suite n2 6mov.mid,6.0
data/midi-classic-music/midiclassics/Bach/Bwv1066-1069 Orchestral Suites/Bwv1067 Orchestral Suite n2 7mov.mid,Bwv1067 Orchestral Suite n2 7mov.mid,6.0
data/midi-classic-music/midiclassics/Bach/Bwv1066-1069 Orchestral Suites/Bwv1068 Orchestral Suite n3 1mov.mid,Bwv1068 Orchestral Suite n3 1mov.mid,11.0
data/midi-classic-music/midiclassics/Bach/Bwv1066-1069 Orchestral Suites/Bwv1068 Orchestral Suite n3 2mov.mid,Bwv1068 Orchestral Suite n3 2mov.mid,5.0
data/midi-classic-music/midiclassics/Bach/Bwv1066-1069 Orchestral Suites/Bwv1068 Orchestral Suite n3 3mov.mid,Bwv1068 Orchestral Suite n3 3mov.mid,11.0
data/midi-classic-music/midiclassics/Bach/Bwv1066-1069 Orchestral Suites/Bwv1068 Orchestral Suite n3 4mov.mid,Bwv1068 Orchestral Suite n3 4mov.mid,11.0
data/midi-classic-music/midiclassics/Bach/Bwv1066-1069 Orchestral Suites/Bwv1068 Orchestral Suite n3 5mov.mid,Bwv1068 Orchestral Suite n3 5mov.mid,11.0
data/midi-classic-music/midiclassics/Bach/Bwv1066-1069 Orchestral Suites/Bwv1069 Orchestral Suite n4 1mov.mid,Bwv1069 Orchestral Suite n4 1mov.mid,13.0
data/midi-classic-music/midiclassics/Bach/Bwv1066-1069 Orchestral Suites/Bwv1069 Orchestral Suite n4 2mov.mid,Bwv1069 Orchestral Suite n4 2mov.mid,13.0
data/midi-classic-music/midiclassics/Bach/Bwv1066-1069 Orchestral Suites/Bwv1069 Orchestral Suite n4 3mov.mid,Bwv1069 Orchestral Suite n4 3mov.mid,13.0
data/midi-classic-music/midiclassics/Bach/Bwv1066-1069 Orchestral Suites/Bwv1069 Orchestral Suite n4 4mov.mid,Bwv1069 Orchestral Suite n4 4mov.mid,9.0
data/midi-classic-music/midiclassics/Bach/Bwv1066-1069 Orchestral Suites/Bwv1069 Orchestral Suite n4 5mov.mid,Bwv1069 Orchestral Suite n4 5mov.mid,13.0
data/midi-classic-music/midiclassics/Bach/Bwv1080 The Art Of Fugue/Canon Fugue n1.mid,Canon Fugue n1.mid,3.0
data/midi-classic-music/midiclassics/Bach/Bwv1080 The Art Of Fugue/Canon Fugue n2.mid,Canon Fugue n2.mid,2.0
data/midi-classic-music/midiclassics/Bach/Bwv1080 The Art Of Fugue/Canon Fugue n3.mid,Canon Fugue n3.mid,2.0
data/midi-classic-music/midiclassics/Bach/Bwv1080 The Art Of Fugue/Canon Fugue n4.mid,Canon Fugue n4.mid,2.0
data/midi-classic-music/midiclassics/Bach/Bwv1080 The Art Of Fugue/Counter Fugue n1.mid,Counter Fugue n1.mid,4.0
data/midi-classic-music/midiclassics/Bach/Bwv1080 The Art Of Fugue/Counter Fugue n2.mid,Counter Fugue n2.mid,4.0
data/midi-classic-music/midiclassics/Bach/Bwv1080 The Art Of Fugue/Counter Fugue n3.mid,Counter Fugue n3.mid,5.0
data/midi-classic-music/midiclassics/Bach/Bwv1080 The Art Of Fugue/Double Fugue n1.mid,Double Fugue n1.mid,4.0
data/midi-classic-music/midiclassics/Bach/Bwv1080 The Art Of Fugue/Double Fugue n2.mid,Double Fugue n2.mid,4.0
data/midi-classic-music/midiclassics/Bach/Bwv1080 The Art Of Fugue/Mirror Fugue n1.mid,Mirror Fugue n1.mid,4.0
data/midi-classic-music/midiclassics/Bach/Bwv1080 The Art Of Fugue/Mirror Fugue n2.mid,Mirror Fugue n2.mid,3.0
data/midi-classic-music/midiclassics/Bach/Bwv1080 The Art Of Fugue/Simple Fugue Inverted Subject n1.mid,Simple Fugue Inverted Subject n1.mid,4.0
data/midi-classic-music/midiclassics/Bach/Bwv1080 The Art Of Fugue/Simple Fugue Inverted Subject n2.mid,Simple Fugue Inverted Subject n2.mid,4.0
data/midi-classic-music/midiclassics/Bach/Bwv1080 The Art Of Fugue/Simple Fugue Regular Subject n1.mid,Simple Fugue Regular Subject n1.mid,4.0
data/midi-classic-music/midiclassics/Bach/Bwv1080 The Art Of Fugue/Simple Fugue Regular Subject n2.mid,Simple Fugue Regular Subject n2.mid,4.0
data/midi-classic-music/midiclassics/Bach/Bwv1080 The Art Of Fugue/The Art of the Fugue BWV1080.mid,The Art of the Fugue BWV1080.mid,3.0
data/midi-classic-music/midiclassics/Bach/Bwv1080 The Art Of Fugue/Triple Fugue n1.mid,Triple Fugue n1.mid,6.0
data/midi-classic-music/midiclassics/Bach/Bwv1080 The Art Of Fugue/Triple Fugue n2.mid,Triple Fugue n2.mid,11.0
data/midi-classic-music/midiclassics/Bach/Bwv1080 The Art Of Fugue/Unfinished Fugue.mid,Unfinished Fugue.mid,4.0
data/midi-classic-music/midiclassics/Bach/Bwv232 Mass/01. Kyrie Eleison .mid,01. Kyrie Eleison .mid,13.0
data/midi-classic-music/midiclassics/Bach/Bwv232 Mass/02. Christe Eleison .mid,02. Christe Eleison .mid,5.0
data/midi-classic-music/midiclassics/Bach/Bwv232 Mass/03. Kyrie Eleison .mid,03. Kyrie Eleison .mid,15.0
data/midi-classic-music/midiclassics/Bach/Bwv232 Mass/04. Chor Gloria In Exelcis .mid,04. Chor Gloria In Exelcis .mid,15.0
data/midi-classic-music/midiclassics/Bach/Bwv232 Mass/05. Aria For Soprano .mid,05. Aria For Soprano .mid,8.0
data/midi-classic-music/midiclassics/Bach/Bwv232 Mass/06. Chor Gratias Animus Tibi .mid,06. Chor Gratias Animus Tibi .mid,15.0
data/midi-classic-music/midiclassics/Bach/Bwv232 Mass/07. Duet Domine Deus .mid,07. Duet Domine Deus .mid,9.0
data/midi-classic-music/midiclassics/Bach/Bwv232 Mass/08. Chor Qui Tollis .mid,08. Chor Qui Tollis .mid,10.0
data/midi-classic-music/midiclassics/Bach/Bwv232 Mass/09. Aria Qui Sedes.mid,09. Aria Qui Sedes.mid,7.0
data/midi-classic-music/midiclassics/Bach/Bwv232 Mass/10. Aria Quoniam.mid,10. Aria Quoniam.mid,6.0
data/midi-classic-music/midiclassics/Bach/Bwv232 Mass/11. Chor Cum Sancto .mid,11. Chor Cum Sancto .mid,16.0
data/midi-classic-music/midiclassics/Bach/Bwv232 Mass/12. Chor Credo In Unum Deum .mid,12. Chor Credo In Unum Deum .mid,9.0
data/midi-classic-music/midiclassics/Bach/Bwv232 Mass/13. Chor Patrem Omnipotentem .mid,13. Chor Patrem Omnipotentem .mid,13.0
data/midi-classic-music/midiclassics/Bach/Bwv232 Mass/14. Duet In Unum .mid,14. Duet In Unum .mid,11.0
data/midi-classic-music/midiclassics/Bach/Bwv232 Mass/15. Et Incarnatus & Cricifixus.mid,15. Et Incarnatus & Cricifixus.mid,12.0
data/midi-classic-music/midiclassics/Bach/Bwv232 Mass/16. Et Ressurexit.mid,16. Et Ressurexit.mid,19.0
data/midi-classic-music/midiclassics/Bach/Bwv232 Mass/17. Bass Aria Et In Spritum .mid,17. Bass Aria Et In Spritum .mid,5.0
data/midi-classic-music/midiclassics/Bach/Bwv232 Mass/18. Confiteor.mid,18. Confiteor.mid,15.0
data/midi-classic-music/midiclassics/Bach/Bwv232 Mass/19. Sanctus .mid,19. Sanctus .mid,15.0
data/midi-classic-music/midiclassics/Bach/Bwv232 Mass/20. Osanna .mid,20. Osanna .mid,19.0
data/midi-classic-music/midiclassics/Bach/Bwv232 Mass/21. Benedictus .mid,21. Benedictus .mid,4.0
data/midi-classic-music/midiclassics/Bach/Bwv232 Mass/22. Agnus Dei.mid,22. Agnus Dei.mid,4.0
data/midi-classic-music/midiclassics/Bach/Bwv232 Mass/23. Donna Nobis Pacem .mid,23. Donna Nobis Pacem .mid,19.0
data/midi-classic-music/midiclassics/Bach/Bwv244 St. Matthew Passion/1.Bass Aria.mid,1.Bass Aria.mid,6.0
data/midi-classic-music/midiclassics/Bach/Bwv244 St. Matthew Passion/10.Wir setzen uns mit Tra_nen nieder Chorus.mid,10.Wir setzen uns mit Tra_nen nieder Chorus.mid,17.0
data/midi-classic-music/midiclassics/Bach/Bwv244 St. Matthew Passion/2.Aus Liebe will mein Heiland sterban Soprano Aria.mid,2.Aus Liebe will mein Heiland sterban Soprano Aria.mid,4.0
data/midi-classic-music/midiclassics/Bach/Bwv244 St. Matthew Passion/3.Gebt mir meinen Jesum weider Bass Aria.mid,3.Gebt mir meinen Jesum weider Bass Aria.mid,9.0
data/midi-classic-music/midiclassics/Bach/Bwv244 St. Matthew Passion/4.Blute nur du liebes Herz Soprano Aria.mid,4.Blute nur du liebes Herz Soprano Aria.mid,8.0
"data/midi-classic-music/midiclassics/Bach/Bwv244 St. Matthew Passion/5.Erbarme dicht, mein Gott Alto Aria.mid","5.Erbarme dicht, mein Gott Alto Aria.mid",12.0
data/midi-classic-music/midiclassics/Bach/Bwv244 St. Matthew Passion/6.Herzliebster Jesu Chorus.mid,6.Herzliebster Jesu Chorus.mid,8.0
data/midi-classic-music/midiclassics/Bach/Bwv244 St. Matthew Passion/7.Ko_nnen Tra_nen meiner Wangen nichts erlangen Alto Aria.mid,7.Ko_nnen Tra_nen meiner Wangen nichts erlangen Alto Aria.mid,10.0
data/midi-classic-music/midiclassics/Bach/Bwv244 St. Matthew Passion/8.Mache dich mein herz Bass Aria.mid,8.Mache dich mein herz Bass Aria.mid,9.0
data/midi-classic-music/midiclassics/Bach/Bwv244 St. Matthew Passion/9.O Haupt voll Blut und Wunden Chorus.mid,9.O Haupt voll Blut und Wunden Chorus.mid,8.0
data/midi-classic-music/midiclassics/Bach/Bwv772-786 Two Part Inventions/Bwv772 Invention n01.mid,Bwv772 Invention n01.mid,2.0
data/midi-classic-music/midiclassics/Bach/Bwv772-786 Two Part Inventions/Bwv773 Invention n02.mid,Bwv773 Invention n02.mid,2.0
data/midi-classic-music/midiclassics/Bach/Bwv772-786 Two Part Inventions/Bwv774 Invention n03.mid,Bwv774 Invention n03.mid,2.0
data/midi-classic-music/midiclassics/Bach/Bwv772-786 Two Part Inventions/Bwv775 Invention n04.mid,Bwv775 Invention n04.mid,2.0
data/midi-classic-music/midiclassics/Bach/Bwv772-786 Two Part Inventions/Bwv776 Invention n05.mid,Bwv776 Invention n05.mid,2.0
